Track_duration(s);Popularity;Danceability;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Explicit;Energy
313.684;0;0.886;11;8.826;1;0.0381;0.418;0.000181;0.0761;0.69;114.015;4;0;0.578
238.973;0;0.612;5;4.258;1;0.0394;0.00368;0;0.0978;0.656;99.975;4;0;0.787
276.8;65;0.765;4;5.926;0;0.183;0.0918;0;0.217;0.962;162.519;4;0;0.821
277.466;65;0.526;5;5.407;0;0.0543;0.0603;0.0000013;0.582;0.655;101.016;4;0;0.895
217.406;41;0.493;6;5.131;1;0.0298;0.319;0;0.102;0.451;151.989;3;0;0.67
160.08;64;0.541;7;13.083;1;0.106;0.298;0;0.234;0.938;171.992;4;0;0.608
182.986;0;0.742;0;4.603;0;0.0939;0.301;0.000919;0.0928;0.322;122.093;4;0;0.904
183.632;47;0.612;4;4.752;1;0.0364;0.216;0.00000499;0.194;0.532;85.986;4;0;0.74
183.051;0;0.562;3;3.576;1;0.0445;0.0938;0;0.346;0.789;86.988;4;0;0.871
147.76;44;0.749;9;12.94;1;0.0326;0.195;0.0000353;0.0748;0.966;121.395;4;0;0.53
230.852;31;0.452;2;3.867;1;0.125;0.000866;0.00028;0.865;0.292;138.019;4;0;0.966
217.653;31;0.758;1;8.965;1;0.0335;0.879;0.0000117;0.117;0.447;107.022;4;0;0.34
210.09;0;0.679;5;5.024;0;0.0654;0.232;0;0.115;0.498;102.013;4;1;0.634
242.24;49;0.545;5;13.797;1;0.0356;0.699;0.0000183;0.106;0.519;108.868;4;0;0.282
204.96;37;0.638;3;5.737;0;0.0756;0.508;0;0.0888;0.357;135.753;4;0;0.494
214.253;34;0.406;8;4.444;1;0.204;0.0152;0;0.16;0.317;166.208;4;0;0.8
221.82;80;0.73;4;3.434;0;0.0884;0.167;0.00000139;0.349;0.467;113.011;4;0;0.729
216.013;54;0.663;11;4.599;1;0.117;0.046;0.0078;0.121;0.486;115.936;4;0;0.903
261.426;70;0.627;10;4.504;1;0.0244;0.174;0;0.0789;0.535;94.003;4;0;0.699
204.2;41;0.192;0;13.018;1;0.0356;0.889;0.0000648;0.162;0.212;86.984;3;1;0.212
161.746;45;0.715;5;5.313;0;0.0495;0.133;0;0.361;0.91;151.956;4;0;0.823
232.533;48;0.513;11;5.382;0;0.0619;0.0878;0;0.105;0.457;123.419;4;0;0.717
206;87;0.587;6;6.64;0;0.0529;0.0128;0.00107;0.146;0.199;145.007;4;0;0.742
155.053;49;0.584;8;6.182;1;0.0277;0.755;0;0.133;0.777;121.891;4;0;0.489
221.12;79;0.495;7;12.29;1;0.0365;0.541;0.0000885;0.0996;0.371;136.243;4;0;0.326
220.44;57;0.774;0;4.436;1;0.0326;0.0837;0;0.193;0.53;127.031;4;0;0.85
186.786;0;0.267;4;7.98;1;0.0326;0.644;0.000771;0.0526;0.511;171.683;4;0;0.501
200.173;8;0.562;1;5.441;1;0.0361;0.78;0;0.094;0.548;82.518;4;0;0.403
237.706;61;0.683;2;5.96;0;0.0276;0.0208;0.0177;0.1;0.696;110.791;4;0;0.685
194.533;53;0.739;0;5.335;0;0.0801;0.0997;0;0.119;0.787;104.991;4;0;0.597
236.44;46;0.479;6;8.438;0;0.0405;0.000236;0.0000042;0.331;0.45;152.875;4;0;0.787
253.075;0;0.626;9;5.147;1;0.0444;0.00149;0.158;0.123;0.634;94.556;4;0;0.517
228.56;56;0.489;9;3.787;1;0.0688;0.00092;0.00285;0.248;0.741;156.576;4;0;0.879
196.664;0;0.452;0;5.151;1;0.0483;0.0111;0.00182;0.416;0.282;137.825;4;0;0.794
228.066;65;0.574;1;2.949;1;0.0413;0.0657;0.00000778;0.108;0.69;92.303;4;0;0.93
230.773;55;0.843;6;4.981;0;0.0462;0.0499;0.000306;0.308;0.882;125.464;4;0;0.702
200.133;63;0.592;8;4.439;0;0.138;0.0176;0;0.0752;0.698;83.929;4;0;0.747
217.72;36;0.695;9;5.226;0;0.0514;0.00135;0.218;0.0909;0.514;128.932;4;0;0.846
151.066;0;0.661;7;14.186;1;0.0384;0.847;0.00000824;0.328;0.494;107.022;3;0;0.122
150.706;68;0.613;8;16.529;1;0.0305;0.743;0.00000157;0.0617;0.553;144.188;4;0;0.289
186.634;76;0.569;9;4.106;0;0.14;0.0807;0;0.114;0.609;170.094;4;0;0.83
188.386;0;0.555;7;3.613;1;0.0363;0.0484;0.00000767;0.171;0.771;138.017;4;0;0.926
215.16;0;0.535;11;3.1;1;0.0446;0.000304;0.00000217;0.324;0.451;126.011;4;0;0.888
164.72;14;0.844;6;6.038;1;0.0487;0.415;0;0.0338;0.968;116.015;4;0;0.869
406.306;0;0.274;11;8.642;1;0.0896;0.0214;0.00778;0.218;0.497;100.346;4;0;0.949
204.026;0;0.552;7;9.775;1;0.0323;0.0365;0.0144;0.131;0.946;125.159;4;0;0.748
260.004;0;0.608;1;8.796;1;0.0332;0.851;0.0000192;0.0855;0.193;112.175;4;0;0.174
257.483;0;0.387;7;8.95;1;0.0559;0.162;0.0000156;0.262;0.249;173.73;3;0;0.413
214.28;54;0.712;2;4.246;1;0.0364;0.177;0.000837;0.0443;0.917;118.425;4;0;0.936
278.986;0;0.828;7;10.777;1;0.0416;0.481;0;0.681;0.975;122.117;3;0;0.586
181.026;84;0.842;1;5.065;0;0.0588;0.0427;0;0.106;0.952;137.958;4;0;0.734
259.76;26;0.699;6;8.733;1;0.0334;0.0053;0.00401;0.123;0.387;109.709;4;0;0.757
221.071;36;0.694;9;6.775;0;0.0463;0.0261;0;0.0782;0.865;127.247;4;0;0.724
225.186;55;0.503;0;9.701;1;0.0485;0.01;0.0648;0.292;0.941;179.007;4;1;0.803
223.203;60;0.747;9;5.426;1;0.0899;0.0214;0.00024;0.0639;0.64;123.988;4;0;0.83
377.746;0;0.668;9;10.79;1;0.3;0.581;0.00000109;0.0403;0.613;115.767;4;0;0.672
176.76;31;0.477;2;11.842;0;0.0259;0.857;0.497;0.0638;0.246;98.226;4;0;0.231
232.466;39;0.499;1;2.239;0;0.0625;0.193;0.0102;0.296;0.639;155.571;4;0;0.981
238.12;74;0.579;5;8.262;0;0.0909;0.104;0.0202;0.0964;0.155;119.74;4;0;0.549
178.76;55;0.418;11;11.415;1;0.0862;0.747;0;0.222;0.906;171.755;4;0;0.766
210.973;44;0.629;6;5.639;0;0.103;0.0472;0.00152;0.0949;0.73;89.969;4;1;0.698
192.866;0;0.582;8;6.298;1;0.041;0.0022;0.0223;0.0664;0.0694;125.946;4;0;0.894
205.346;51;0.664;5;7.114;1;0.0422;0.292;0;0.062;0.461;114.898;4;0;0.627
246.96;0;0.779;7;8.415;1;0.159;0.000155;0.00077;0.101;0.498;99.019;4;0;0.64
189.213;0;0.235;0;7.905;1;0.0338;0.901;0.00000133;0.241;0.309;107;4;1;0.452
275.693;50;0.384;7;5.591;1;0.0365;0.151;0.0000773;0.0913;0.272;90.172;4;0;0.846
248.773;0;0.548;10;6.235;1;0.031;0.297;0.0028;0.206;0.578;123.545;4;0;0.71
285.8;44;0.851;4;15.279;0;0.165;0.000928;0.00000358;0.381;0.573;100.425;4;0;0.514
196.346;25;0.683;9;4.042;1;0.179;0.00415;0;0.0669;0.67;152.85;4;0;0.965
114.04;18;0.853;0;11.52;1;0.0374;0.825;0.000163;0.172;0.969;116.448;4;0;0.414
274.693;78;0.494;5;6.89;1;0.0342;0.682;0;0.0869;0.0797;147.873;4;0;0.632
140.106;22;0.638;10;11.438;1;0.0501;0.555;0.0165;0.119;0.963;90.193;4;0;0.451
207.293;0;0.687;0;12.666;1;0.0319;0.163;0.00000358;0.0959;0.804;112.311;4;0;0.587
190.493;43;0.521;7;3.883;1;0.025;0.65;0.00000358;0.368;0.263;85.486;3;0;0.464
201.293;33;0.577;7;3.954;1;0.0557;0.0114;0;0.133;0.545;140.227;4;0;0.903
199.48;68;0.707;7;4.225;1;0.316;0.1;0;0.191;0.795;130.021;4;0;0.861
271.939;0;0.544;11;7.709;1;0.0324;0.338;0;0.198;0.229;124.868;4;0;0.446
156.906;0;0.397;7;8.632;1;0.0302;0.721;0;0.221;0.434;72.483;4;0;0.316
255.506;0;0.662;1;5.22;0;0.0357;0.211;0;0.102;0.431;108.003;4;0;0.732
179.48;57;0.651;4;6.551;1;0.0313;0.00465;0.00000285;0.127;0.962;135.309;4;0;0.892
170.48;60;0.876;1;6.884;1;0.135;0.0468;0.000482;0.0667;0.755;131.942;4;0;0.716
259.466;51;0.615;2;8.816;1;0.092;0.0558;0.0000625;0.231;0.731;156.008;4;0;0.477
183.29;80;0.794;11;4.521;0;0.0842;0.0125;0;0.0952;0.677;123.941;4;0;0.793
310.346;71;0.423;7;3.157;0;0.047;0.0021;0;0.177;0.5;144.553;4;0;0.954
289.293;62;0.293;7;6.098;1;0.0399;0.445;0.00152;0.0998;0.514;118.225;4;0;0.74
202.733;0;0.921;2;4.058;1;0.255;0.199;0;0.101;0.926;91.968;4;0;0.621
196.453;67;0.672;5;4.035;1;0.0313;0.0981;0;0.1;0.494;121.981;4;0;0.642
163.216;62;0.752;1;4.399;1;0.038;0.0476;0.0000944;0.0543;0.582;121.958;4;0;0.764
186.026;0;0.895;0;4.182;1;0.268;0.11;0.0000404;0.106;0.633;134.973;4;0;0.885
129.12;68;0.747;3;12.562;1;0.0371;0.584;0.0000257;0.107;0.498;135.562;4;0;0.219
139.026;12;0.386;7;7.602;0;0.0333;0.412;0;0.144;0.606;86.712;3;0;0.43
175.344;3;0.603;5;7.23;1;0.0511;0.616;0;0.31;0.446;109.494;4;0;0.473
214.706;83;0.392;7;9.195;1;0.17;0.833;0.00179;0.145;0.529;81.112;4;0;0.574
288.426;46;0.574;2;7.875;0;0.0641;0.303;0.0000132;0.0582;0.188;135.21;4;0;0.666
182.973;54;0.783;7;10.056;1;0.0676;0.235;0;0.0427;0.88;127.576;4;1;0.596
267.413;79;0.652;0;5.248;1;0.0886;0.0848;0;0.604;0.651;94.103;4;0;0.749
306.266;45;0.644;11;11.87;0;0.0356;0.0155;0.00136;0.296;0.782;119.99;4;0;0.698
262.146;64;0.751;5;4.168;0;0.156;0.0206;0;0.265;0.352;130.014;4;0;0.736
165.722;2;0.777;5;12.154;1;0.0531;0.753;0.00228;0.378;0.94;124.184;4;0;0.541
193.511;52;0.603;1;6.356;1;0.0311;0.00553;0.00000184;0.0774;0.251;93.984;4;0;0.782
196.231;47;0.765;7;5.215;0;0.0488;0.0222;0.00121;0.187;0.449;109.956;4;0;0.784
199.253;0;0.753;9;6.43;1;0.055;0.0321;0;0.323;0.595;122.033;4;0;0.799
215.133;79;0.544;3;6.056;0;0.0471;0.241;0;0.13;0.647;157.17;4;0;0.897
190.779;74;0.686;2;8.026;1;0.0345;0.181;0.00000313;0.113;0.584;115.884;4;0;0.538
225.574;0;0.922;5;5.688;1;0.0517;0.284;0.0929;0.111;0.771;116.042;4;0;0.654
428.133;2;0.456;5;10;1;0.0653;0.291;0.000207;0.0853;0.508;142.156;4;0;0.696
227.106;0;0.828;1;5.732;1;0.0804;0.193;0.0000095;0.0947;0.832;95.997;4;0;0.69
262.64;59;0.651;4;9.373;1;0.0293;0.00692;0.00195;0.161;0.936;140.782;4;0;0.754
361.466;21;0.239;1;8.373;0;0.0316;0.116;0.146;0.283;0.095;109.448;4;0;0.559
205.16;17;0.745;8;7.191;1;0.072;0.0955;0.00000563;0.394;0.626;129.357;4;0;0.883
168.96;78;0.445;2;4.682;1;0.0471;0.395;0.00000818;0.0902;0.653;147.604;4;1;0.949
283.747;0;0.822;7;11.471;0;0.0582;0.259;0.000162;0.39;0.765;128.007;4;0;0.969
212.746;0;0.871;6;7.213;1;0.109;0.037;0;0.236;0.724;106.912;4;0;0.709
251.28;6;0.861;11;11.61;0;0.109;0.00317;0.799;0.0341;0.58;105.626;4;0;0.415
211.266;0;0.372;4;5.669;0;0.0803;0.00128;0.0000425;0.113;0.4;102.048;3;0;0.715
302.413;63;0.641;5;8.783;0;0.0325;0.274;0.487;0.138;0.705;161.143;4;0;0.821
271.64;56;0.653;11;5.173;0;0.0797;0.0374;0.00173;0.561;0.447;105.575;4;0;0.976
235.159;0;0.603;7;8.939;1;0.0285;0.00682;0;0.11;0.486;136.049;4;0;0.789
257.106;70;0.279;4;8.375;0;0.0309;0.242;0.00164;0.158;0.246;167.792;4;0;0.473
240.706;60;0.775;0;12.676;1;0.0317;0.246;0.00000677;0.0511;0.98;136.63;4;0;0.616
197.826;50;0.689;6;6.342;0;0.0672;0.133;0.0000472;0.0681;0.709;123.971;4;0;0.894
168.346;43;0.331;6;10.672;0;0.0372;0.675;0;0.353;0.939;138.635;4;0;0.556
255.16;0;0.743;10;6.755;1;0.0343;0.0998;0.00028;0.0622;0.804;114.033;4;0;0.659
237.946;69;0.693;8;5.747;1;0.0665;0.0228;0;0.202;0.45;131.951;4;0;0.705
214.733;77;0.55;2;5.988;1;0.0334;0.448;0.000127;0.366;0.777;114.512;4;0;0.824
251.533;0;0.604;6;4.887;1;0.0305;0.0738;0;0.211;0.399;90.939;4;0;0.791
259.133;0;0.593;11;4.122;1;0.0335;0.00261;0.00119;0.0337;0.749;120.032;4;0;0.804
213.211;0;0.813;5;4.355;0;0.0828;0.0663;0.0421;0.0785;0.579;125.065;4;0;0.777
233.466;64;0.566;2;5.036;1;0.0399;0.431;0;0.101;0.547;168.005;4;0;0.766
252.533;58;0.752;2;8.648;1;0.0507;0.0797;0.0000578;0.284;0.202;115.976;4;0;0.79
212.373;74;0.686;6;4.981;0;0.0254;0.39;0.00000103;0.0924;0.493;123.125;4;0;0.688
200.88;0;0.554;8;6.604;1;0.0307;0.0499;0;0.11;0.215;128.061;4;1;0.641
202.204;74;0.477;1;4.931;0;0.0925;0.153;0;0.0763;0.345;110.567;5;0;0.682
243.026;58;0.925;11;5.572;0;0.278;0.0484;0;0.101;0.615;92.978;4;0;0.748
215.506;72;0.628;6;6.341;0;0.0497;0.403;0;0.051;0.626;97.865;4;0;0.834
243.49;78;0.502;9;4.378;0;0.317;0.255;0;0.65;0.739;169.021;4;0;0.786
180.826;35;0.484;5;6.825;0;0.0486;0.569;0.00000878;0.552;0.888;150.968;4;0;0.751
258.093;0;0.52;8;4.243;0;0.0328;0.00253;0.0244;0.507;0.6;133.465;4;0;0.864
197.773;0;0.599;5;14.693;1;0.255;0.69;0.00413;0.125;0.0598;84.968;4;0;0.352
207.56;0;0.558;7;6.446;1;0.0952;0.0000198;0.649;0.18;0.379;124.05;4;0;0.857
187.026;55;0.355;7;17.747;1;0.0515;0.918;0.000702;0.106;0.191;65.952;3;0;0.0922
218.24;55;0.962;8;5.124;1;0.0618;0.0476;0;0.0739;0.791;126.019;4;0;0.657
217.706;85;0.728;1;8.053;0;0.134;0.621;0;0.179;0.352;100.017;4;0;0.563
220.773;41;0.529;0;7.586;1;0.0267;0.0589;0;0.0567;0.17;107.464;4;0;0.471
241.96;0;0.529;0;4.808;1;0.0602;0.00153;0.00000516;0.118;0.282;127.962;4;0;0.934
248.133;0;0.854;0;1.185;0;0.246;0.543;0;0.201;0.67;114.609;5;1;0.954
256.279;6;0.321;9;5.902;0;0.0326;0.447;0;0.138;0.57;139.235;4;0;0.664
174.008;0;0.758;11;7.72;0;0.0471;0.069;0;0.128;0.919;106.24;4;0;0.672
103.026;4;0.768;0;6.41;1;0.113;0.091;0;0.126;0.174;152.007;4;0;0.723
167.093;28;0.513;5;6.146;1;0.0278;0.284;0.0732;0.151;0.716;113.768;4;0;0.656
216.286;60;0.333;2;10.06;1;0.0291;0.831;0.0000119;0.262;0.0685;77.986;3;0;0.367
227.146;55;0.487;2;6.44;1;0.0588;0.0274;0.00754;0.211;0.311;133.907;4;0;0.835
236.133;51;0.754;7;13.66;1;0.0357;0.298;0.000207;0.345;0.836;133.237;4;0;0.618
252.266;52;0.785;0;6.866;1;0.0432;0.0363;0.0000891;0.259;0.453;130.016;4;0;0.66
254.36;46;0.366;0;5.135;1;0.0331;0.000112;0.021;0.136;0.608;152.085;4;0;0.816
178.84;49;0.256;0;6.308;1;0.0307;0.705;0;0.1;0.422;88.981;4;0;0.536
163.84;0;0.651;11;8.56;1;0.0386;0.627;0;0.188;0.937;104.065;4;0;0.674
252.56;0;0.662;10;13.606;0;0.0417;0.165;0;0.0674;0.961;174.513;4;0;0.624
243.2;0;0.459;2;3.95;1;0.0645;0.000249;0.000359;0.0975;0.347;130.327;4;0;0.886
269.186;0;0.769;0;5.9;0;0.143;0.429;0;0.0952;0.567;92.985;4;0;0.813
230.56;50;0.635;4;14.682;1;0.0308;0.284;0;0.0594;0.702;120.809;4;0;0.5
218.853;60;0.596;4;12.598;1;0.0315;0.0464;0.000571;0.0788;0.608;156.891;4;0;0.462
303.32;53;0.327;0;3.038;1;0.0937;0.0665;0.0000479;0.491;0.1;136.96;4;0;0.982
121.106;4;0.57;6;6.365;1;0.0676;0.513;0;0.168;0.906;156.698;4;0;0.79
271.333;81;0.713;5;3.525;0;0.102;0.273;0;0.149;0.734;138.009;4;0;0.678
278.626;0;0.63;9;10.997;1;0.0528;0.225;0.0000043;0.0974;0.502;143.942;4;0;0.519
171.333;55;0.423;0;8.738;1;0.0975;0.708;0;0.682;0.313;119.702;4;0;0.55
339.4;58;0.678;5;5.478;1;0.0623;0.111;0.0973;0.0394;0.776;113.389;4;0;0.621
367.413;0;0.873;0;6.109;1;0.0783;0.0349;0.00000214;0.127;0.754;128.003;4;1;0.741
226.986;64;0.561;9;3.939;1;0.1;0.0525;0;0.136;0.517;127.923;4;1;0.836
184.8;46;0.796;1;20.323;1;0.126;0.0236;0.863;0.0772;0.555;117.177;4;0;0.381
232.16;23;0.546;0;12.341;1;0.0327;0.63;0.0000044;0.112;0.449;111.376;4;0;0.412
212.28;48;0.596;6;2.946;1;0.0945;0.00241;0;0.0913;0.62;121.957;4;0;0.896
208.106;0;0.645;11;3.471;0;0.0467;0.153;0;0.223;0.873;106.014;4;0;0.942
396;0;0.923;1;4.575;1;0.208;0.00407;0.844;0.0493;0.282;128.03;4;0;0.954
196.8;63;0.804;2;14.17;1;0.0312;0.64;0.106;0.0854;0.583;90.639;4;0;0.233
346.96;60;0.59;0;7.078;0;0.0347;0.067;0.00093;0.0847;0.412;129.79;4;0;0.743
200.2;0;0.81;11;4.485;0;0.0591;0.101;0;0.0564;0.831;101.051;4;0;0.795
224.6;54;0.67;1;4.979;1;0.0858;0.289;0;0.124;0.857;122.975;4;0;0.955
355.88;0;0.53;6;10.553;1;0.0423;0.000517;0.821;0.13;0.507;126.86;4;0;0.95
202.735;88;0.796;1;6.312;1;0.0317;0.034;0.0000419;0.0952;0.942;116.032;4;0;0.798
187.426;77;0.655;11;4.421;1;0.0493;0.0352;0;0.064;0.802;86.704;4;0;0.699
167.903;80;0.632;8;7.644;0;0.0401;0.0689;0;0.209;0.435;124.114;4;0;0.595
180.522;36;0.747;11;8.028;0;0.0512;0.239;0.014;0.39;0.547;119.998;4;0;0.73
189.973;0;0.625;6;6.627;0;0.0858;0.518;0;0.197;0.33;100.003;4;0;0.589
201.52;5;0.559;1;4.511;1;0.0665;0.00429;0.00076;0.264;0.96;165.004;4;0;0.949
178.746;66;0.564;9;9.245;1;0.0328;0.732;0.00366;0.343;0.766;120.753;4;0;0.593
320.84;0;0.762;8;12.998;0;0.0382;0.00587;0.0144;0.116;0.987;136.497;4;0;0.626
215.826;60;0.613;2;17.385;1;0.0414;0.387;0.00000452;0.087;0.789;117.305;4;0;0.307
201.04;74;0.675;11;4.733;0;0.116;0.00377;0;0.0458;0.933;127.938;4;0;0.602
220.293;59;0.629;6;4.255;1;0.0371;0.204;0;0.252;0.493;122.997;4;0;0.807
160.306;69;0.423;10;9.756;1;0.0398;0.0592;0.000177;0.0889;0.56;110.461;4;0;0.681
232;60;0.473;7;4.034;1;0.0337;0.0376;0;0.103;0.271;123.848;4;0;0.604
286.928;76;0.559;11;11.89;1;0.195;0.701;0.00000199;0.0853;0.191;74.002;4;0;0.422
307.64;0;0.828;6;7.751;0;0.0699;0.0816;0.00000534;0.614;0.509;127.987;4;1;0.794
247.093;45;0.199;9;15.643;1;0.0285;0.619;0.00000179;0.112;0.118;67.958;4;0;0.215
254.466;67;0.652;5;5.276;1;0.17;0.164;0;0.175;0.512;94.786;4;0;0.809
215.733;0;0.572;7;6.362;1;0.0308;0.371;0;0.231;0.323;95.799;4;0;0.385
190.08;44;0.731;11;7.956;0;0.0478;0.00167;0.00377;0.0403;0.797;139.405;4;0;0.727
146.066;59;0.629;6;9.697;1;0.141;0.616;0;0.118;0.305;134.295;1;0;0.174
256.613;63;0.588;11;4.278;0;0.0387;0.00948;0;0.113;0.271;126.027;4;0;0.694
234.506;0;0.724;7;9.228;1;0.138;0.00459;0.478;0.0809;0.422;114.808;4;0;0.66
244.133;0;0.692;9;7.893;0;0.0373;0.464;0.0000012;0.0926;0.519;124.045;4;0;0.598
181.859;48;0.698;2;5.429;0;0.083;0.043;0;0.186;0.351;119.214;4;0;0.66
278.226;0;0.583;5;10.312;1;0.0643;0.16;0.234;0.109;0.456;80.747;4;0;0.614
278.6;0;0.473;4;7.33;0;0.0362;0.074;0.000267;0.486;0.369;187.821;4;0;0.591
184.819;64;0.429;4;10.157;0;0.272;0.449;0.000015;0.536;0.67;83.922;4;0;0.567
141.026;27;0.713;9;9.446;1;0.0323;0.817;0.00000118;0.104;0.965;127.254;4;0;0.523
225.626;78;0.619;4;9.307;1;0.0473;0.0152;0.000064;0.0858;0.69;127.224;4;0;0.579
179.226;25;0.572;3;5.742;1;0.0715;0.659;0;0.349;0.819;123.19;4;0;0.881
230.226;77;0.319;0;5.74;1;0.272;0.0285;0;0.111;0.449;194.169;4;0;0.739
218;0;0.59;4;9.476;1;0.0375;0.0481;0.000108;0.0906;0.406;141.988;4;0;0.513
201.733;0;0.502;1;6.649;1;0.0349;0.46;0;0.114;0.438;101.609;4;0;0.719
255.733;80;0.353;2;5.877;1;0.052;0.0000223;0.105;0.39;0.525;103.293;4;0;0.898
237.76;60;0.357;2;4.226;1;0.034;0.0376;0;0.348;0.348;164.054;4;0;0.774
180.24;61;0.901;10;10.15;1;0.0655;0.2;0;0.165;0.781;110.131;4;0;0.654
210.52;26;0.678;5;5.465;0;0.0355;0.0179;0;0.2;0.716;127.061;4;0;0.659
311.333;0;0.879;11;8.794;1;0.037;0.405;0.00015;0.0913;0.682;114.001;4;0;0.574
170.977;53;0.952;2;2.634;1;0.217;0.0537;0.0000182;0.314;0.9;133.051;4;0;0.882
257.44;67;0.495;7;9.902;1;0.0339;0.42;0;0.187;0.33;135.671;4;0;0.609
218.44;55;0.71;1;8.97;0;0.0378;0.25;0.0000188;0.0744;0.946;139.551;4;0;0.807
221.146;23;0.372;6;5.068;1;0.239;0.00221;0;0.661;0.378;186.105;4;0;0.855
115.773;28;0.508;4;4.976;1;0.0291;0.0335;0.00000717;0.348;0.851;135.327;4;0;0.779
278.506;0;0.41;2;5.633;1;0.0331;0.0136;0.0000239;0.522;0.618;84.194;4;0;0.841
229.173;56;0.626;11;6.014;0;0.0462;0.0205;0;0.321;0.176;128.969;4;0;0.968
181.826;54;0.777;4;6.117;1;0.0305;0.146;0.0000152;0.174;0.614;118.016;4;0;0.663
211.72;51;0.74;0;6.792;1;0.031;0.317;0;0.269;0.962;126.983;4;0;0.752
158.226;50;0.343;8;11.465;1;0.0337;0.0982;0.00000392;0.351;0.687;114.761;4;0;0.491
388.733;0;0.558;4;11.258;0;0.0265;0.0505;0.00000502;0.0753;0.17;142.171;3;0;0.364
215.266;30;0.628;11;7.724;0;0.0419;0.272;0.0000138;0.571;0.504;130.093;4;0;0.545
154.16;58;0.552;9;9.129;1;0.0372;0.675;0;0.36;0.961;122.546;4;0;0.644
220.386;0;0.286;4;4.742;1;0.0345;0.0000873;0.0000123;0.246;0.486;178.033;4;0;0.675
198.493;43;0.636;10;5.297;1;0.0269;0.158;0.000128;0.329;0.956;141.789;4;0;0.872
174.293;57;0.608;2;11.86;1;0.0435;0.32;0.0000475;0.129;0.789;125.166;4;0;0.594
185.64;60;0.651;10;7.922;1;0.0361;0.169;0.475;0.15;0.939;112.292;4;0;0.945
157.28;15;0.659;0;13.235;1;0.0347;0.213;0.0000106;0.0298;0.848;130.261;4;0;0.708
167.16;0;0.626;2;13.147;1;0.0401;0.189;0;0.116;0.846;114.432;4;0;0.477
258.92;72;0.515;8;3.756;1;0.0292;0.000932;0.000166;0.136;0.385;145.916;4;1;0.876
136.96;44;0.539;6;7.307;1;0.0387;0.579;0;0.044;0.803;122.173;4;0;0.682
188.906;0;0.611;0;9.872;1;0.426;0.0535;0.00000423;0.0378;0.65;133.149;4;0;0.683
218.866;27;0.266;7;10.338;1;0.0426;0.741;0;0.131;0.564;191.043;4;0;0.39
164.226;31;0.417;7;11.577;1;0.0287;0.722;0;0.407;0.453;79.964;3;0;0.279
211.786;0;0.51;0;12.943;1;0.046;0.279;0.0000475;0.114;0.673;91.9;4;0;0.498
311.866;0;0.617;10;7.858;0;0.153;0.00564;0;0.408;0.49;103.992;4;0;0.717
218.52;69;0.63;10;4.592;1;0.0544;0.255;0;0.181;0.364;142.051;4;0;0.894
257.959;0;0.635;8;4.998;1;0.0283;0.0811;0;0.322;0.423;91.024;4;1;0.712
233.173;25;0.657;5;11.226;1;0.0609;0.63;0.00000685;0.0748;0.887;145.326;4;0;0.562
214.147;57;0.681;9;6.488;1;0.041;0.0749;0;0.266;0.591;127.44;4;0;0.709
170.813;73;0.658;1;5.797;0;0.0413;0.0106;0;0.132;0.29;139.98;4;0;0.634
248.866;78;0.849;11;12.999;0;0.216;0.304;0.00000165;0.115;0.763;95.265;4;0;0.521
191.013;84;0.65;0;4.645;1;0.0325;0.0215;0.0000244;0.0936;0.593;118.091;4;0;0.825
254.186;0;0.719;4;6.244;0;0.0709;0.19;0.582;0.0238;0.843;143.849;4;0;0.932
148.023;0;0.681;1;10.199;1;0.0365;0.56;0.0000213;0.278;0.848;80.171;4;0;0.442
227.266;27;0.611;6;5.841;0;0.0632;0.0254;0.0000247;0.302;0.65;90.895;4;0;0.919
138.12;47;0.456;0;8.292;1;0.0515;0.16;0;0.665;0.283;83.517;4;0;0.7
201.466;25;0.654;0;3.838;1;0.0645;0.000115;0.00574;0.477;0.731;135.035;4;0;0.86
302.266;0;0.667;1;3.829;0;0.0308;0.0244;0.019;0.0651;0.94;127.286;4;0;0.829
149.626;52;0.751;1;6.215;1;0.0951;0.212;0.00000794;0.0584;0.935;76.489;4;0;0.83
192.72;44;0.575;4;5.049;0;0.0397;0.00631;0.00116;0.117;0.25;127;4;0;0.802
181.946;43;0.645;5;4.733;0;0.0285;0.0739;0.000842;0.575;0.25;130.001;4;0;0.697
244.6;0;0.536;2;4.655;0;0.0343;0.0159;0;0.235;0.187;113.068;4;0;0.791
266.6;0;0.525;0;16.56;1;0.0266;0.494;0.0999;0.117;0.131;86.83;4;0;0.285
149.4;0;0.549;10;6.067;1;0.0686;0.95;0.000166;0.389;0.965;73.704;4;1;0.774
148.626;48;0.477;7;16.096;1;0.0264;0.867;0;0.238;0.374;88.59;3;0;0.259
173.373;30;0.412;0;7.42;1;0.0305;0.683;0.000364;0.209;0.281;126.463;4;0;0.445
207.346;75;0.553;0;6.685;1;0.206;0.0897;0;0.111;0.551;94.505;4;0;0.652
239.693;53;0.537;5;5.486;1;0.0334;0.00515;0;0.22;0.581;93.052;4;0;0.88
188.96;76;0.662;9;5.354;0;0.0322;0.00206;0.0603;0.113;0.382;130.999;4;0;0.739
230.2;25;0.467;4;5.996;1;0.0291;0.0545;0;0.0955;0.273;180.112;4;0;0.713
158.946;0;0.742;7;8.407;0;0.0727;0.696;0;0.27;0.897;134.807;4;0;0.778
